Date1,Answer1,Interval,Ease factor,Time to answer1,Review type1,Date2,Answer2,Time to answer2,Review type2,Card ID
2020-07-09 10:22:34,3,0.006944444444444444,0.0,3.689,Learn,2020-07-09 10:25:49,1,2.983,Learn,1398801279258
2020-07-09 10:25:49,1,0.0006944444444444445,0.0,2.983,Learn,2020-07-09 10:25:58,3,3.982,Learn,1398801279258
2020-07-09 10:25:58,3,0.006944444444444444,0.0,3.982,Learn,2020-07-09 10:30:00,3,6.096,Learn,1398801279258
2020-07-09 10:30:00,3,1,2.5,6.096,Learn,2020-07-28 16:43:46,3,5.601,Review,1398801279258
2020-07-28 16:43:46,3,24,2.5,5.601,Review,2020-08-21 13:35:47,1,5.843,Review,1398801279258
2020-08-21 13:35:47,1,0.006944444444444444,2.3,5.843,Review,2020-08-21 13:37:30,3,6.326,Relearn,1398801279258
2020-08-21 13:37:30,3,1,2.3,6.326,Relearn,2020-08-29 20:10:44,1,14.65,Review,1398801279258
2020-08-29 20:10:44,1,0.006944444444444444,2.1,14.65,Review,2020-08-29 20:12:18,3,8.658,Relearn,1398801279258
2020-08-29 20:12:18,3,1,2.1,8.658,Relearn,2020-08-31 21:27:17,3,18.434,Review,1398801279258
2020-08-31 21:27:17,3,3,2.1,18.434,Review,2020-09-07 09:43:25,3,2.781,Review,1398801279258
2020-09-07 09:43:25,3,10,2.1,2.781,Review,2020-09-19 12:04:39,1,13.0,Review,1398801279258
2020-09-19 12:04:39,1,0.006944444444444444,1.9,13.0,Review,2020-09-19 12:05:19,3,3.0,Relearn,1398801279258
2020-09-19 12:05:19,3,1,1.9,3.0,Relearn,2020-09-22 14:59:37,1,8.0,Review,1398801279258
2020-09-22 14:59:37,1,0.006944444444444444,1.7,8.0,Review,2020-09-22 14:59:51,3,1.0,Relearn,1398801279258
2020-09-22 14:59:51,3,1,1.7,1.0,Relearn,2020-09-24 18:35:08,3,6.627,Review,1398801279258
2020-09-24 18:35:08,3,3,1.7,6.627,Review,2020-10-03 20:46:52,3,3.0,Review,1398801279258
2020-10-03 20:46:52,3,12,1.7,3.0,Review,2020-10-16 08:53:30,1,4.935,Review,1398801279258
2020-10-16 08:53:30,1,0.006944444444444444,1.5,4.935,Review,2020-10-16 08:53:55,3,1.594,Relearn,1398801279258
2020-10-16 08:53:55,3,1,1.5,1.594,Relearn,2020-10-17 10:21:53,1,3.061,Review,1398801279258
2020-10-17 10:21:53,1,0.006944444444444444,1.3,3.061,Review,2020-10-17 10:22:39,3,1.533,Relearn,1398801279258
2020-10-17 10:22:39,3,1,1.3,1.533,Relearn,2020-10-19 02:26:14,1,10.093,Review,1398801279258
2020-10-19 02:26:14,1,0.006944444444444444,1.3,10.093,Review,2020-10-19 02:26:23,3,1.845,Relearn,1398801279258
2020-10-19 02:26:23,3,1,1.3,1.845,Relearn,2020-10-19 23:14:17,3,3.223,Review,1398801279258
2020-10-19 23:14:17,3,3,1.3,3.223,Review,2020-11-02 20:56:53,3,4.743,Review,1398801279258
2020-11-02 20:56:53,3,11,1.3,4.743,Review,2020-11-13 14:04:00,3,6.031,Review,1398801279258
2020-11-13 14:04:00,3,15,1.3,6.031,Review,2020-11-28 10:29:55,1,7.094,Review,1398801279258
2020-11-28 10:29:55,1,1,1.3,7.094,Review,2021-01-31 13:28:35,3,6.167,Review,1398801279258
2021-01-31 13:28:35,3,40,1.3,6.167,Review,2021-03-12 04:12:30,3,2.38,Review,1398801279258
2021-03-12 04:12:30,3,53,1.3,2.38,Review,2021-05-04 15:34:20,1,5.072,Review,1398801279258
2021-05-04 15:34:20,1,0.006944444444444444,1.3,5.072,Review,2021-05-04 15:35:03,3,1.458,Relearn,1398801279258
2021-05-04 15:35:03,3,1,1.3,1.458,Relearn,2021-05-05 18:13:15,3,1.668,Review,1398801279258
2021-05-05 18:13:15,3,3,1.3,1.668,Review,2021-05-08 16:51:01,3,1.707,Review,1398801279258
2021-05-08 16:51:01,3,4,1.3,1.707,Review,2021-05-12 09:21:39,3,1.575,Review,1398801279258
2021-05-12 09:21:39,3,5,1.3,1.575,Review,2021-05-18 09:34:27,3,2.206,Review,1398801279258
2021-05-18 09:34:27,3,9,1.3,2.206,Review,2021-05-27 14:39:07,3,1.755,Review,1398801279258
2021-05-27 14:39:07,3,13,1.3,1.755,Review,2021-06-10 20:59:36,3,2.181,Review,1398801279258
2021-06-10 20:59:36,3,16,1.3,2.181,Review,2021-06-26 21:47:17,3,2.732,Review,1398801279258
2021-06-26 21:47:17,3,21,1.3,2.732,Review,2021-07-18 21:52:23,3,3.813,Review,1398801279258
2021-07-18 21:52:23,3,25,1.3,3.813,Review,2021-08-15 19:23:45,3,2.255,Review,1398801279258
2021-08-15 19:23:45,3,37,1.3,2.255,Review,2021-09-25 23:30:45,3,2.888,Review,1398801279258
2021-09-25 23:30:45,3,49,1.3,2.888,Review,2021-11-20 10:12:07,4,2.607,Review,1398801279258
2020-07-09 10:17:11,1,0.0006944444444444445,0.0,4.422,Learn,2020-07-09 10:18:22,1,5.686,Learn,1398801279259
2020-07-09 10:18:22,1,0.0006944444444444445,0.0,5.686,Learn,2020-07-09 10:19:21,1,12.949,Learn,1398801279259
2020-07-09 10:19:21,1,0.0006944444444444445,0.0,12.949,Learn,2020-07-09 10:20:15,3,10.851,Learn,1398801279259
2020-07-09 10:20:15,3,0.006944444444444444,0.0,10.851,Learn,2020-07-09 10:24:55,3,5.747,Learn,1398801279259
2020-07-09 10:24:55,3,1,2.5,5.747,Learn,2020-07-28 16:44:57,1,7.625,Review,1398801279259
2020-07-28 16:44:57,1,0.006944444444444444,2.3,7.625,Review,2020-07-29 09:10:28,1,13.794,Relearn,1398801279259
2020-07-29 09:10:28,1,0.006944444444444444,2.3,13.794,Relearn,2020-07-29 09:11:52,3,5.597,Relearn,1398801279259
2020-07-29 09:11:52,3,1,2.3,5.597,Relearn,2020-08-06 09:40:21,1,6.802,Review,1398801279259
2020-08-06 09:40:21,1,0.006944444444444444,2.1,6.802,Review,2020-08-06 09:45:21,3,4.031,Relearn,1398801279259
2020-08-06 09:45:21,3,1,2.1,4.031,Relearn,2020-08-08 11:12:26,1,6.151,Review,1398801279259
2020-08-08 11:12:26,1,0.006944444444444444,1.9,6.151,Review,2020-08-08 11:12:38,3,3.774,Relearn,1398801279259
2020-08-08 11:12:38,3,1,1.9,3.774,Relearn,2020-08-14 18:16:41,3,4.358,Review,1398801279259
2020-08-14 18:16:41,3,5,1.9,4.358,Review,2020-08-21 13:35:41,3,3.282,Review,1398801279259
2020-08-21 13:35:41,3,12,1.9,3.282,Review,2020-09-02 11:33:52,1,7.365,Review,1398801279259
2020-09-02 11:33:52,1,0.006944444444444444,1.7,7.365,Review,2020-09-02 11:34:13,3,2.816,Relearn,1398801279259
2020-09-02 11:34:13,3,1,1.7,2.816,Relearn,2020-09-07 09:42:04,1,4.914,Review,1398801279259
2020-09-07 09:42:04,1,0.006944444444444444,1.5,4.914,Review,2020-09-07 09:48:44,1,5.297,Relearn,1398801279259
2020-09-07 09:48:44,1,0.006944444444444444,1.5,5.297,Relearn,2020-09-07 09:50:10,3,1.786,Relearn,1398801279259
2020-09-07 09:50:10,3,1,1.5,1.786,Relearn,2020-09-09 00:25:16,3,3.501,Review,1398801279259
2020-09-09 00:25:16,3,4,1.5,3.501,Review,2020-09-15 16:25:44,3,8.356,Review,1398801279259
2020-09-15 16:25:44,3,8,1.5,8.356,Review,2020-09-24 18:34:57,1,4.426,Review,1398801279259
2020-09-24 18:34:57,1,0.006944444444444444,1.3,4.426,Review,2020-09-24 18:43:28,3,6.953,Relearn,1398801279259
2020-09-24 18:43:28,3,1,1.3,6.953,Relearn,2020-10-03 20:47:33,3,4.0,Review,1398801279259
2020-10-03 20:47:33,3,5,1.3,4.0,Review,2020-10-08 13:12:23,3,6.0,Review,1398801279259
2020-10-08 13:12:23,3,7,1.3,6.0,Review,2020-10-16 08:52:48,1,4.191,Review,1398801279259
2020-10-16 08:52:48,1,0.006944444444444444,1.3,4.191,Review,2020-10-16 08:53:46,3,2.21,Relearn,1398801279259
2020-10-16 08:53:46,3,1,1.3,2.21,Relearn,2020-10-17 10:21:31,3,2.201,Review,1398801279259
2020-10-17 10:21:31,3,2,1.3,2.201,Review,2020-10-19 23:14:49,1,8.508,Review,1398801279259
2020-10-19 23:14:49,1,1,1.3,8.508,Review,2021-01-30 20:24:01,1,6.521,Review,1398801279259
2021-01-30 20:24:01,1,0.006944444444444444,1.3,6.521,Review,2021-01-30 20:26:49,3,2.591,Relearn,1398801279259
2021-01-30 20:26:49,3,1,1.3,2.591,Relearn,2021-02-02 12:39:23,1,12.08,Review,1398801279259
2021-02-02 12:39:23,1,0.006944444444444444,1.3,12.08,Review,2021-02-02 12:40:12,3,1.775,Relearn,1398801279259
2021-02-02 12:40:12,3,2,1.3,1.775,Relearn,2021-02-05 21:01:39,3,2.087,Review,1398801279259
2021-02-05 21:01:39,3,5,1.3,2.087,Review,2021-02-10 11:39:55,3,2.359,Review,1398801279259
2021-02-10 11:39:55,3,6,1.3,2.359,Review,2021-02-16 10:09:12,3,3.779,Review,1398801279259
2021-02-16 10:09:12,3,9,1.3,3.779,Review,2021-02-25 08:27:05,3,3.676,Review,1398801279259
2021-02-25 08:27:05,3,13,1.3,3.676,Review,2021-03-10 08:07:30,1,3.906,Review,1398801279259
2021-03-10 08:07:30,1,0.006944444444444444,1.3,3.906,Review,2021-03-10 08:09:01,3,2.097,Relearn,1398801279259
2021-03-10 08:09:01,3,1,1.3,2.097,Relearn,2021-03-11 13:36:37,3,3.165,Review,1398801279259
2021-03-11 13:36:37,3,2,1.3,3.165,Review,2021-03-13 08:37:29,3,2.54,Review,1398801279259
2021-03-13 08:37:29,3,5,1.3,2.54,Review,2021-03-18 16:50:23,1,7.069,Review,1398801279259
2020-07-08 14:34:29,1,0.0006944444444444445,0.0,5.177,Learn,2020-07-08 14:35:43,1,14.664,Learn,1398801279260
2020-07-08 14:35:43,1,0.0006944444444444445,0.0,14.664,Learn,2020-07-08 14:37:21,3,13.389,Learn,1398801279260
2020-07-08 14:37:21,3,0.006944444444444444,0.0,13.389,Learn,2020-07-08 14:42:28,3,5.308,Learn,1398801279260
2020-07-08 14:42:28,3,1,2.5,5.308,Learn,2020-07-17 09:37:14,1,7.553,Review,1398801279260
2020-07-17 09:37:14,1,0.006944444444444444,2.3,7.553,Review,2020-07-17 09:37:26,3,2.379,Relearn,1398801279260
2020-07-17 09:37:26,3,1,2.3,2.379,Relearn,2020-08-06 09:43:02,1,6.407,Review,1398801279260
2020-08-06 09:43:02,1,0.006944444444444444,2.1,6.407,Review,2020-08-06 09:47:19,3,3.607,Relearn,1398801279260
2020-08-06 09:47:19,3,1,2.1,3.607,Relearn,2020-08-08 11:12:01,3,4.405,Review,1398801279260
2020-08-08 11:12:01,3,2,2.1,4.405,Review,2020-08-14 18:14:41,3,3.554,Review,1398801279260
2020-08-14 18:14:41,3,10,2.1,3.554,Review,2020-08-29 20:13:23,3,4.889,Review,1398801279260
2020-08-29 20:13:23,3,24,2.1,4.889,Review,2020-09-24 18:40:27,1,6.647,Review,1398801279260
2020-09-24 18:40:27,1,0.006944444444444444,1.9,6.647,Review,2020-09-24 18:43:49,3,3.664,Relearn,1398801279260
2020-09-24 18:43:49,3,1,1.9,3.664,Relearn,2020-10-03 20:48:40,3,2.0,Review,1398801279260
2020-10-03 20:48:40,3,7,1.9,2.0,Review,2020-10-10 12:05:08,3,3.0,Review,1398801279260
2020-10-10 12:05:08,3,11,1.9,3.0,Review,2020-10-23 10:40:04,1,6.558,Review,1398801279260
2020-10-23 10:40:04,1,0.006944444444444444,1.7,6.558,Review,2020-10-23 10:40:28,3,3.697,Relearn,1398801279260
2020-10-23 10:40:28,3,1,1.7,3.697,Relearn,2020-11-02 20:56:57,3,4.817,Review,1398801279260
2020-11-02 20:56:57,3,8,1.7,4.817,Review,2020-11-10 10:31:05,1,9.321,Review,1398801279260
2020-11-10 10:31:05,1,0.006944444444444444,1.5,9.321,Review,2020-11-10 10:31:13,3,3.857,Relearn,1398801279260
2020-11-10 10:31:13,3,2,1.5,3.857,Relearn,2020-11-12 14:21:34,3,2.549,Review,1398801279260
2020-11-12 14:21:34,3,3,1.5,2.549,Review,2020-11-15 13:52:11,3,7.865,Review,1398801279260
2020-11-15 13:52:11,3,5,1.5,7.865,Review,2020-11-20 09:56:08,3,3.339,Review,1398801279260
2020-11-20 09:56:08,3,6,1.5,3.339,Review,2020-11-26 14:33:39,1,6.749,Review,1398801279260
2020-11-26 14:33:39,1,0.006944444444444444,1.3,6.749,Review,2020-11-26 14:33:52,3,1.799,Relearn,1398801279260
2020-11-26 14:33:52,3,2,1.3,1.799,Relearn,2020-11-28 10:30:07,3,5.713,Review,1398801279260
2020-11-28 10:30:07,3,3,1.3,5.713,Review,2020-12-01 14:00:49,3,6.878,Review,1398801279260
2020-12-01 14:00:49,3,6,1.3,6.878,Review,2020-12-07 18:47:04,3,9.624,Review,1398801279260
2020-12-07 18:47:04,3,9,1.3,9.624,Review,2020-12-16 10:19:18,3,5.985,Review,1398801279260
2020-12-16 10:19:18,3,12,1.3,5.985,Review,2020-12-28 11:41:25,3,3.948,Review,1398801279260
2020-12-28 11:41:25,3,15,1.3,3.948,Review,2021-01-12 12:58:17,1,2.792,Review,1398801279260
2021-01-12 12:58:17,1,0.006944444444444444,1.3,2.792,Review,2021-01-12 12:58:31,3,1.722,Relearn,1398801279260
2021-01-12 12:58:31,3,1,1.3,1.722,Relearn,2021-01-13 11:21:33,3,2.219,Review,1398801279260
2021-01-13 11:21:33,3,2,1.3,2.219,Review,2021-01-15 12:34:58,3,5.097,Review,1398801279260
2021-01-15 12:34:58,3,5,1.3,5.097,Review,2021-01-20 11:28:20,3,4.135,Review,1398801279260
2021-01-20 11:28:20,3,9,1.3,4.135,Review,2021-02-01 12:21:30,3,5.741,Review,1398801279260
2021-02-01 12:21:30,3,12,1.3,5.741,Review,2021-02-13 15:49:42,3,2.962,Review,1398801279260
2021-02-13 15:49:42,3,16,1.3,2.962,Review,2021-03-01 09:50:00,3,2.023,Review,1398801279260
2021-03-01 09:50:00,3,19,1.3,2.023,Review,2021-03-20 14:26:16,3,2.125,Review,1398801279260
2021-03-20 14:26:16,3,21,1.3,2.125,Review,2021-04-10 10:14:00,1,3.196,Review,1398801279260
2020-07-09 10:13:14,3,0.006944444444444444,0.0,7.12,Learn,2020-07-09 10:22:04,3,4.183,Learn,1398801279261
2020-07-09 10:22:04,3,1,2.5,4.183,Learn,2020-07-28 16:45:02,1,4.763,Review,1398801279261
2020-07-28 16:45:02,1,0.006944444444444444,2.3,4.763,Review,2020-07-29 09:10:34,3,5.743,Relearn,1398801279261
2020-07-29 09:10:34,3,1,2.3,5.743,Relearn,2020-08-06 09:39:24,3,3.388,Review,1398801279261
2020-08-06 09:39:24,3,11,2.3,3.388,Review,2020-08-21 13:31:54,1,4.082,Review,1398801279261
2020-08-21 13:31:54,1,0.006944444444444444,2.1,4.082,Review,2020-08-21 13:33:00,3,3.153,Relearn,1398801279261
2020-08-21 13:33:00,3,1,2.1,3.153,Relearn,2020-08-29 20:11:15,1,4.914,Review,1398801279261
2020-08-29 20:11:15,1,0.006944444444444444,1.9,4.914,Review,2020-08-29 20:12:28,3,2.812,Relearn,1398801279261
2020-08-29 20:12:28,3,1,1.9,2.812,Relearn,2020-08-31 21:25:48,1,7.082,Review,1398801279261
2020-08-31 21:25:48,1,0.006944444444444444,1.7,7.082,Review,2020-08-31 21:27:36,3,3.578,Relearn,1398801279261
2020-08-31 21:27:36,3,1,1.7,3.578,Relearn,2020-09-01 18:37:17,3,4.343,Review,1398801279261
2020-09-01 18:37:17,3,4,1.7,4.343,Review,2020-09-07 09:41:56,3,6.989,Review,1398801279261
2020-09-07 09:41:56,3,9,1.7,6.989,Review,2020-09-16 14:51:50,3,5.342,Review,1398801279261
2020-09-16 14:51:50,3,16,1.7,5.342,Review,2020-10-03 20:46:49,3,19.0,Review,1398801279261
2020-10-03 20:46:49,3,23,1.7,19.0,Review,2020-11-05 11:10:55,3,8.85,Review,1398801279261
2020-11-05 11:10:55,3,49,1.7,8.85,Review,2020-12-24 20:50:23,3,6.962,Review,1398801279261
2020-12-24 20:50:23,3,81,1.7,6.962,Review,2021-03-15 13:54:22,3,3.67,Review,1398801279261
2021-03-15 13:54:22,3,139,1.7,3.67,Review,2021-08-07 17:44:33,3,5.874,Review,1398801279261
2020-07-06 15:01:42,3,0.006944444444444444,0.0,2.655,Learn,2020-07-06 15:07:21,3,5.399,Learn,1398801279262
2020-07-06 15:07:21,3,1,2.5,5.399,Learn,2020-07-07 12:57:37,3,5.088,Review,1398801279262
2020-07-07 12:57:37,3,2,2.5,5.088,Review,2020-07-17 09:36:56,1,7.827,Review,1398801279262
2020-07-17 09:36:56,1,0.006944444444444444,2.3,7.827,Review,2020-07-17 09:37:18,3,3.674,Relearn,1398801279262
2020-07-17 09:37:18,3,1,2.3,3.674,Relearn,2020-08-06 09:38:35,3,8.136,Review,1398801279262
2020-08-06 09:38:35,3,20,2.3,8.136,Review,2020-08-29 20:15:25,1,3.681,Review,1398801279262
2020-08-29 20:15:25,1,0.006944444444444444,2.1,3.681,Review,2020-08-29 20:20:41,3,1.68,Relearn,1398801279262
2020-08-29 20:20:41,3,1,2.1,1.68,Relearn,2020-08-31 21:24:59,3,3.217,Review,1398801279262
2020-08-31 21:24:59,3,2,2.1,3.217,Review,2020-09-02 11:33:45,3,3.713,Review,1398801279262
2020-09-02 11:33:45,3,3,2.1,3.713,Review,2020-09-07 09:41:26,3,3.857,Review,1398801279262
2020-09-07 09:41:26,3,7,2.1,3.857,Review,2020-09-15 16:27:33,1,5.778,Review,1398801279262
2020-09-15 16:27:33,1,0.006944444444444444,1.9,5.778,Review,2020-09-15 16:30:10,3,3.08,Relearn,1398801279262
2020-09-15 16:30:10,3,1,1.9,3.08,Relearn,2020-09-16 14:51:56,3,1.884,Review,1398801279262
2020-09-16 14:51:56,3,2,1.9,1.884,Review,2020-09-19 12:06:16,3,3.0,Review,1398801279262
2020-09-19 12:06:16,3,3,1.9,3.0,Review,2020-09-24 18:38:18,3,2.775,Review,1398801279262
2020-09-24 18:38:18,3,9,1.9,2.775,Review,2020-10-03 20:47:24,1,7.0,Review,1398801279262
2020-10-03 20:47:24,1,0.006944444444444444,1.7,7.0,Review,2020-10-03 20:50:38,3,2.0,Relearn,1398801279262
2020-10-03 20:50:38,3,1,1.7,2.0,Relearn,2020-10-04 10:40:57,3,4.0,Review,1398801279262
2020-10-04 10:40:57,3,4,1.7,4.0,Review,2020-10-08 13:12:17,3,4.0,Review,1398801279262
2020-10-08 13:12:17,3,6,1.7,4.0,Review,2020-10-16 08:53:25,3,3.042,Review,1398801279262
2020-10-16 08:53:25,3,12,1.7,3.042,Review,2020-11-06 10:41:14,3,4.487,Review,1398801279262
2020-11-06 10:41:14,3,29,1.7,4.487,Review,2020-12-05 10:30:01,3,2.295,Review,1398801279262
2020-12-05 10:30:01,3,50,1.7,2.295,Review,2021-01-24 17:36:09,3,1.826,Review,1398801279262
2021-01-24 17:36:09,3,86,1.7,1.826,Review,2021-04-20 11:10:35,1,5.055,Review,1398801279262
2021-04-20 11:10:35,1,0.006944444444444444,1.5,5.055,Review,2021-04-20 11:10:42,3,3.94,Relearn,1398801279262
2021-04-20 11:10:42,3,1,1.5,3.94,Relearn,2021-04-21 16:36:43,3,2.851,Review,1398801279262
2021-04-21 16:36:43,3,3,1.5,2.851,Review,2021-04-25 01:31:49,3,4.298,Review,1398801279262
2021-04-25 01:31:49,3,5,1.5,4.298,Review,2021-04-29 22:08:49,3,2.054,Review,1398801279262
2021-04-29 22:08:49,3,7,1.5,2.054,Review,2021-05-06 21:09:13,3,2.386,Review,1398801279262
2021-05-06 21:09:13,3,12,1.5,2.386,Review,2021-05-18 09:34:19,1,3.023,Review,1398801279262
2021-05-18 09:34:19,1,0.006944444444444444,1.3,3.023,Review,2021-05-18 09:34:29,3,2.477,Relearn,1398801279262
2021-05-18 09:34:29,3,1,1.3,2.477,Relearn,2021-05-20 00:03:51,3,1.556,Review,1398801279262
2021-05-20 00:03:51,3,3,1.3,1.556,Review,2021-05-22 10:46:26,3,2.149,Review,1398801279262
2021-05-22 10:46:26,3,6,1.3,2.149,Review,2021-05-28 09:54:27,3,3.121,Review,1398801279262
2021-05-28 09:54:27,3,8,1.3,3.121,Review,2021-06-05 20:46:47,3,2.064,Review,1398801279262
2021-06-05 20:46:47,3,10,1.3,2.064,Review,2021-06-15 08:14:31,3,2.489,Review,1398801279262
2021-06-15 08:14:31,3,14,1.3,2.489,Review,2021-06-29 12:35:11,3,1.7,Review,1398801279262
2021-06-29 12:35:11,3,19,1.3,1.7,Review,2021-07-18 21:53:25,3,1.884,Review,1398801279262
2021-07-18 21:53:25,3,23,1.3,1.884,Review,2021-08-11 00:37:15,1,4.918,Review,1398801279262
2021-08-11 00:37:15,1,0.006944444444444444,1.3,4.918,Review,2021-08-11 00:38:33,3,1.347,Relearn,1398801279262
2021-08-11 00:38:33,3,1,1.3,1.347,Relearn,2021-08-11 22:45:51,3,1.338,Review,1398801279262
2021-08-11 22:45:51,3,3,1.3,1.338,Review,2021-08-15 19:28:05,3,3.259,Review,1398801279262
2021-08-15 19:28:05,3,5,1.3,3.259,Review,2021-08-21 00:01:56,3,1.963,Review,1398801279262
2021-08-21 00:01:56,3,8,1.3,1.963,Review,2021-08-29 22:44:55,3,1.406,Review,1398801279262
2021-08-29 22:44:55,3,10,1.3,1.406,Review,2021-09-10 00:11:11,1,4.517,Review,1398801279262
2020-07-10 10:10:56,1,0.0006944444444444445,0.0,4.604,Learn,2020-07-10 10:12:15,3,3.241,Learn,1398801279263
2020-07-10 10:12:15,3,0.006944444444444444,0.0,3.241,Learn,2020-07-10 10:16:42,3,4.842,Learn,1398801279263
2020-07-10 10:16:42,3,1,2.5,4.842,Learn,2020-07-29 09:11:11,1,3.898,Review,1398801279263
2020-07-29 09:11:11,1,0.006944444444444444,2.3,3.898,Review,2020-07-29 09:11:58,3,6.563,Relearn,1398801279263
2020-07-29 09:11:58,3,1,2.3,6.563,Relearn,2020-08-06 09:39:03,1,3.711,Review,1398801279263
2020-08-06 09:39:03,1,0.006944444444444444,2.1,3.711,Review,2020-08-06 09:44:28,1,4.116,Relearn,1398801279263
2020-08-06 09:44:28,1,0.006944444444444444,2.1,4.116,Relearn,2020-08-06 09:48:24,1,4.143,Relearn,1398801279263
2020-08-06 09:48:24,1,0.006944444444444444,2.1,4.143,Relearn,2020-08-06 09:51:00,3,8.473,Relearn,1398801279263
2020-08-06 09:51:00,3,1,2.1,8.473,Relearn,2020-08-08 11:11:40,1,9.021,Review,1398801279263
2020-08-08 11:11:40,1,0.006944444444444444,1.9,9.021,Review,2020-08-08 11:12:31,3,2.731,Relearn,1398801279263
2020-08-08 11:12:31,3,1,1.9,2.731,Relearn,2020-08-14 18:16:47,1,6.605,Review,1398801279263
2020-08-14 18:16:47,1,0.006944444444444444,1.7,6.605,Review,2020-08-14 18:20:43,3,6.996,Relearn,1398801279263
2020-08-14 18:20:43,3,1,1.7,6.996,Relearn,2020-08-20 10:22:57,1,3.654,Review,1398801279263
2020-08-20 10:22:57,1,0.006944444444444444,1.5,3.654,Review,2020-08-20 10:23:27,3,5.456,Relearn,1398801279263
2020-08-20 10:23:27,3,1,1.5,5.456,Relearn,2020-08-21 13:34:36,3,5.551,Review,1398801279263
2020-08-21 13:34:36,3,2,1.5,5.551,Review,2020-08-29 20:18:22,1,14.422,Review,1398801279263
2020-08-29 20:18:22,1,0.006944444444444444,1.3,14.422,Review,2020-08-29 20:21:59,3,5.125,Relearn,1398801279263
2020-08-29 20:21:59,3,1,1.3,5.125,Relearn,2020-08-31 21:25:14,1,4.308,Review,1398801279263
2020-08-31 21:25:14,1,0.006944444444444444,1.3,4.308,Review,2020-08-31 21:27:28,3,2.371,Relearn,1398801279263
2020-08-31 21:27:28,3,1,1.3,2.371,Relearn,2020-09-01 18:37:28,1,3.082,Review,1398801279263
2020-09-01 18:37:28,1,1,1.3,3.082,Review,2021-01-27 14:14:52,1,5.833,Review,1398801279263
2021-01-27 14:14:52,1,0.006944444444444444,1.3,5.833,Review,2021-01-27 14:16:43,3,5.079,Relearn,1398801279263
2021-01-27 14:16:43,3,1,1.3,5.079,Relearn,2021-01-31 13:29:00,3,13.451,Review,1398801279263
2021-01-31 13:29:00,3,4,1.3,13.451,Review,2021-02-05 21:01:30,1,8.908,Review,1398801279263
2021-02-05 21:01:30,1,0.006944444444444444,1.3,8.908,Review,2021-02-05 21:02:33,3,3.075,Relearn,1398801279263
2021-02-05 21:02:33,3,2,1.3,3.075,Relearn,2021-02-07 12:51:58,3,7.177,Review,1398801279263
2021-02-07 12:51:58,3,5,1.3,7.177,Review,2021-02-12 11:55:13,3,3.429,Review,1398801279263
2021-02-12 11:55:13,3,6,1.3,3.429,Review,2021-02-19 21:45:06,3,3.076,Review,1398801279263
2021-02-19 21:45:06,3,7,1.3,3.076,Review,2021-02-26 15:39:09,3,7.869,Review,1398801279263
2021-02-26 15:39:09,3,9,1.3,7.869,Review,2021-03-07 12:03:32,3,3.913,Review,1398801279263
2021-03-07 12:03:32,3,12,1.3,3.913,Review,2021-03-19 13:16:04,3,2.999,Review,1398801279263
2021-03-19 13:16:04,3,14,1.3,2.999,Review,2021-04-02 17:07:23,3,3.334,Review,1398801279263
2021-04-02 17:07:23,3,16,1.3,3.334,Review,2021-04-18 10:08:16,1,9.857,Review,1398801279263
2021-04-18 10:08:16,1,0.006944444444444444,1.3,9.857,Review,2021-04-18 10:08:25,3,1.751,Relearn,1398801279263
2021-04-18 10:08:25,3,1,1.3,1.751,Relearn,2021-04-19 22:31:33,3,1.593,Review,1398801279263
2021-04-19 22:31:33,3,3,1.3,1.593,Review,2021-04-22 11:00:02,3,2.23,Review,1398801279263
2021-04-22 11:00:02,3,6,1.3,2.23,Review,2021-04-28 17:36:55,1,2.306,Review,1398801279263
2020-07-10 10:11:02,1,0.0006944444444444445,0.0,5.532,Learn,2020-07-10 10:12:29,3,2.484,Learn,1398801279264
2020-07-10 10:12:29,3,0.006944444444444444,0.0,2.484,Learn,2020-07-10 10:16:38,3,5.24,Learn,1398801279264
2020-07-10 10:16:38,3,1,2.5,5.24,Learn,2020-08-06 09:29:52,3,3.351,Review,1398801279264
2020-08-06 09:29:52,3,31,2.5,3.351,Review,2020-09-07 09:43:33,1,3.195,Review,1398801279264
